tweet_id,score,handle,timestamp,ticker
1167409671357026309,-0.06626242854809127,@realDonaldTrump,2019-08-30 11:46:00,"FOX, LVS, MGM, WYNN"
1147149964176515072,-0.08036048153637168,@realDonaldTrump,2019-07-05 14:01:00,"FOX, LVS, MGM, WYNN"
1173218440502550528,-0.09224633790443722,@realDonaldTrump,2019-09-16 12:58:00,"FOX, LVS, MGM, WYNN"
1197726327194808320,-0.09238929197664539,@elonmusk,2019-11-22 04:03:00,"AAPL, DIS, NIO, TSLA"
1220552937237352448,-0.10291065815408765,@elonmusk,2020-01-24 04:03:00,"AAPL, DIS, NIO, TSLA"
1168488487433232384,-0.11282664078709558,@realDonaldTrump,2019-09-03 11:42:00,"FOX, LVS, MGM, WYNN"
1134520772704079878,-0.11617171171395817,@elonmusk,2019-05-31 17:37:00,"AAPL, BAC, DIS, KO, NIO, PINS, SNAP, TSLA, WKHS"
1164910399910817797,-0.11695018287182075,@realDonaldTrump,2019-08-23 14:14:00,"FOX, LVS, MGM, WYNN"
1164910401584291848,-0.11695018287182075,@realDonaldTrump,2019-08-23 14:14:00,"FOX, LVS, MGM, WYNN"
997373899103862785,-0.11705692796314236,@elonmusk,2018-05-18 06:51:00,"AAPL, BAC, KO, SNAP, TSLA"
1119915768429387778,-0.12226153410562807,@realDonaldTrump,2019-04-22 10:52:00,"FOX, LVS, MGM, WYNN"
1167420374482599936,-0.123221554136976,@realDonaldTrump,2019-08-30 12:28:00,"FOX, LVS, MGM, WYNN"
1168487909584003072,-0.1319787341187291,@realDonaldTrump,2019-09-03 11:40:00,"FOX, LVS, MGM, WYNN"
1168487907725840384,-0.1319787341187291,@realDonaldTrump,2019-09-03 11:40:00,"FOX, LVS, MGM, WYNN"
1213145424795705344,-0.1413682193124148,@realDonaldTrump,2020-01-03 16:51:00,WYNN
1213145418944667649,-0.1413682193124148,@realDonaldTrump,2020-01-03 16:51:00,WYNN
1213145418093223937,-0.1413682193124148,@realDonaldTrump,2020-01-03 16:51:00,WYNN
